config_id,dataset,seed,validation_fraction,certification_n,target_threshold,leakage_threshold,deployment_gamma,rule,deployed,selected_candidate,selected_method,limiting_contracts,validation_max_target_harm,validation_max_leakage,external_max_target_harm,external_max_leakage,external_contract_satisfied,measured_external_contract_violation,support_mismatch_forced_abstention,candidate_count,candidate_failure_probability,post_primary_exploratory
Camelyon17-WILDS|seed=4|fraction=0.05|tau=0.05|lambda=0.8,Camelyon17-WILDS,4,0.05,396,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.05|tau=0.1|lambda=0.6,Camelyon17-WILDS,4,0.05,396,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.05|tau=0.1|lambda=0.7,Camelyon17-WILDS,4,0.05,396,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.05|tau=0.1|lambda=0.8,Camelyon17-WILDS,4,0.05,396,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.05|tau=0.2|lambda=0.6,Camelyon17-WILDS,4,0.05,396,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.05|tau=0.2|lambda=0.7,Camelyon17-WILDS,4,0.05,396,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.05|tau=0.2|lambda=0.8,Camelyon17-WILDS,4,0.05,396,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.05|lambda=0.6,Camelyon17-WILDS,4,0.1,797,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.05|lambda=0.7,Camelyon17-WILDS,4,0.1,797,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.05|lambda=0.8,Camelyon17-WILDS,4,0.1,797,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.1|lambda=0.6,Camelyon17-WILDS,4,0.1,797,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.1|lambda=0.7,Camelyon17-WILDS,4,0.1,797,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.1|lambda=0.8,Camelyon17-WILDS,4,0.1,797,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.2|lambda=0.6,Camelyon17-WILDS,4,0.1,797,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.2|lambda=0.7,Camelyon17-WILDS,4,0.1,797,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.1|tau=0.2|lambda=0.8,Camelyon17-WILDS,4,0.1,797,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.05|lambda=0.6,Camelyon17-WILDS,4,0.25,1997,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.05|lambda=0.7,Camelyon17-WILDS,4,0.25,1997,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.05|lambda=0.8,Camelyon17-WILDS,4,0.25,1997,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.1|lambda=0.6,Camelyon17-WILDS,4,0.25,1997,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.1|lambda=0.7,Camelyon17-WILDS,4,0.25,1997,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.1|lambda=0.8,Camelyon17-WILDS,4,0.25,1997,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.2|lambda=0.6,Camelyon17-WILDS,4,0.25,1997,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.2|lambda=0.7,Camelyon17-WILDS,4,0.25,1997,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.25|tau=0.2|lambda=0.8,Camelyon17-WILDS,4,0.25,1997,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.05|lambda=0.6,Camelyon17-WILDS,4,0.5,3999,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.05|lambda=0.7,Camelyon17-WILDS,4,0.5,3999,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.05|lambda=0.8,Camelyon17-WILDS,4,0.5,3999,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.1|lambda=0.6,Camelyon17-WILDS,4,0.5,3999,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.1|lambda=0.7,Camelyon17-WILDS,4,0.5,3999,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.1|lambda=0.8,Camelyon17-WILDS,4,0.5,3999,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.2|lambda=0.6,Camelyon17-WILDS,4,0.5,3999,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.2|lambda=0.7,Camelyon17-WILDS,4,0.5,3999,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=0.5|tau=0.2|lambda=0.8,Camelyon17-WILDS,4,0.5,3999,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.05|lambda=0.6,Camelyon17-WILDS,4,1.0,8000,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.05|lambda=0.7,Camelyon17-WILDS,4,1.0,8000,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.05|lambda=0.8,Camelyon17-WILDS,4,1.0,8000,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.1|lambda=0.6,Camelyon17-WILDS,4,1.0,8000,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.1|lambda=0.7,Camelyon17-WILDS,4,1.0,8000,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.1|lambda=0.8,Camelyon17-WILDS,4,1.0,8000,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.2|lambda=0.6,Camelyon17-WILDS,4,1.0,8000,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.2|lambda=0.7,Camelyon17-WILDS,4,1.0,8000,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
Camelyon17-WILDS|seed=4|fraction=1|tau=0.2|lambda=0.8,Camelyon17-WILDS,4,1.0,8000,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,True,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.05|lambda=0.6,CivilComments-WILDS,0,0.05,399,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.05|lambda=0.7,CivilComments-WILDS,0,0.05,399,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.05|lambda=0.8,CivilComments-WILDS,0,0.05,399,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.1|lambda=0.6,CivilComments-WILDS,0,0.05,399,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.1|lambda=0.7,CivilComments-WILDS,0,0.05,399,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.1|lambda=0.8,CivilComments-WILDS,0,0.05,399,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.2|lambda=0.6,CivilComments-WILDS,0,0.05,399,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.2|lambda=0.7,CivilComments-WILDS,0,0.05,399,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.05|tau=0.2|lambda=0.8,CivilComments-WILDS,0,0.05,399,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.05|lambda=0.6,CivilComments-WILDS,0,0.1,799,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.05|lambda=0.7,CivilComments-WILDS,0,0.1,799,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.05|lambda=0.8,CivilComments-WILDS,0,0.1,799,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.1|lambda=0.6,CivilComments-WILDS,0,0.1,799,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.1|lambda=0.7,CivilComments-WILDS,0,0.1,799,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.1|lambda=0.8,CivilComments-WILDS,0,0.1,799,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.2|lambda=0.6,CivilComments-WILDS,0,0.1,799,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.2|lambda=0.7,CivilComments-WILDS,0,0.1,799,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.1|tau=0.2|lambda=0.8,CivilComments-WILDS,0,0.1,799,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.05|lambda=0.6,CivilComments-WILDS,0,0.25,1999,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.05|lambda=0.7,CivilComments-WILDS,0,0.25,1999,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.05|lambda=0.8,CivilComments-WILDS,0,0.25,1999,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.1|lambda=0.6,CivilComments-WILDS,0,0.25,1999,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.1|lambda=0.7,CivilComments-WILDS,0,0.25,1999,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.1|lambda=0.8,CivilComments-WILDS,0,0.25,1999,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.2|lambda=0.6,CivilComments-WILDS,0,0.25,1999,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.2|lambda=0.7,CivilComments-WILDS,0,0.25,1999,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.25|tau=0.2|lambda=0.8,CivilComments-WILDS,0,0.25,1999,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.05|lambda=0.6,CivilComments-WILDS,0,0.5,4000,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.05|lambda=0.7,CivilComments-WILDS,0,0.5,4000,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.05|lambda=0.8,CivilComments-WILDS,0,0.5,4000,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.1|lambda=0.6,CivilComments-WILDS,0,0.5,4000,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.1|lambda=0.7,CivilComments-WILDS,0,0.5,4000,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.1|lambda=0.8,CivilComments-WILDS,0,0.5,4000,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.2|lambda=0.6,CivilComments-WILDS,0,0.5,4000,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.2|lambda=0.7,CivilComments-WILDS,0,0.5,4000,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=0.5|tau=0.2|lambda=0.8,CivilComments-WILDS,0,0.5,4000,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.05|lambda=0.6,CivilComments-WILDS,0,1.0,8000,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.05|lambda=0.7,CivilComments-WILDS,0,1.0,8000,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.05|lambda=0.8,CivilComments-WILDS,0,1.0,8000,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.1|lambda=0.6,CivilComments-WILDS,0,1.0,8000,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.1|lambda=0.7,CivilComments-WILDS,0,1.0,8000,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.1|lambda=0.8,CivilComments-WILDS,0,1.0,8000,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.2|lambda=0.6,CivilComments-WILDS,0,1.0,8000,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.2|lambda=0.7,CivilComments-WILDS,0,1.0,8000,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=0|fraction=1|tau=0.2|lambda=0.8,CivilComments-WILDS,0,1.0,8000,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.05|lambda=0.6,CivilComments-WILDS,1,0.05,398,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.05|lambda=0.7,CivilComments-WILDS,1,0.05,398,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.05|lambda=0.8,CivilComments-WILDS,1,0.05,398,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.1|lambda=0.6,CivilComments-WILDS,1,0.05,398,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.1|lambda=0.7,CivilComments-WILDS,1,0.05,398,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.1|lambda=0.8,CivilComments-WILDS,1,0.05,398,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.2|lambda=0.6,CivilComments-WILDS,1,0.05,398,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.2|lambda=0.7,CivilComments-WILDS,1,0.05,398,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.05|tau=0.2|lambda=0.8,CivilComments-WILDS,1,0.05,398,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.05|lambda=0.6,CivilComments-WILDS,1,0.1,798,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.05|lambda=0.7,CivilComments-WILDS,1,0.1,798,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.05|lambda=0.8,CivilComments-WILDS,1,0.1,798,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.1|lambda=0.6,CivilComments-WILDS,1,0.1,798,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.1|lambda=0.7,CivilComments-WILDS,1,0.1,798,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.1|lambda=0.8,CivilComments-WILDS,1,0.1,798,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.2|lambda=0.6,CivilComments-WILDS,1,0.1,798,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.2|lambda=0.7,CivilComments-WILDS,1,0.1,798,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.1|tau=0.2|lambda=0.8,CivilComments-WILDS,1,0.1,798,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.05|lambda=0.6,CivilComments-WILDS,1,0.25,1998,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.05|lambda=0.7,CivilComments-WILDS,1,0.25,1998,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.05|lambda=0.8,CivilComments-WILDS,1,0.25,1998,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.1|lambda=0.6,CivilComments-WILDS,1,0.25,1998,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.1|lambda=0.7,CivilComments-WILDS,1,0.25,1998,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.1|lambda=0.8,CivilComments-WILDS,1,0.25,1998,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.2|lambda=0.6,CivilComments-WILDS,1,0.25,1998,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.2|lambda=0.7,CivilComments-WILDS,1,0.25,1998,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.25|tau=0.2|lambda=0.8,CivilComments-WILDS,1,0.25,1998,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.05|lambda=0.6,CivilComments-WILDS,1,0.5,3998,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.05|lambda=0.7,CivilComments-WILDS,1,0.5,3998,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.05|lambda=0.8,CivilComments-WILDS,1,0.5,3998,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.1|lambda=0.6,CivilComments-WILDS,1,0.5,3998,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.1|lambda=0.7,CivilComments-WILDS,1,0.5,3998,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.1|lambda=0.8,CivilComments-WILDS,1,0.5,3998,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.2|lambda=0.6,CivilComments-WILDS,1,0.5,3998,0.2,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.2|lambda=0.7,CivilComments-WILDS,1,0.5,3998,0.2,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=0.5|tau=0.2|lambda=0.8,CivilComments-WILDS,1,0.5,3998,0.2,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=1|tau=0.05|lambda=0.6,CivilComments-WILDS,1,1.0,8000,0.05,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=1|tau=0.05|lambda=0.7,CivilComments-WILDS,1,1.0,8000,0.05,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=1|tau=0.05|lambda=0.8,CivilComments-WILDS,1,1.0,8000,0.05,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=1|tau=0.1|lambda=0.6,CivilComments-WILDS,1,1.0,8000,0.1,0.6,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=1|tau=0.1|lambda=0.7,CivilComments-WILDS,1,1.0,8000,0.1,0.7,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
CivilComments-WILDS|seed=1|fraction=1|tau=0.1|lambda=0.8,CivilComments-WILDS,1,1.0,8000,0.1,0.8,1.25,vera_iut,False,,,[],,,,,False,False,False,12,0.004166666666666667,True
